Entity,Year,Unsafe_water_source,Unsafe_sanitation,Household_air_pollution_from_solid_fuels,Child_wasting,Low_birth_weight_for_gestation,Secondhand_smoke,Alcohol_use,Drug_use,Diet_low_in_fruits,Unsafe_sex,High_fasting_plasma_glucose,High_body_mass_index,High_systolic_blood_pressure,Smoking,Iron_deficiency,Vitamin_A_deficiency,Low_bone_mineral_density,Air_pollution,Outdoor_air_pollution,Diet_high_in_sodium,Diet_low_in_whole_grains
Montenegro,1991,0.845171004,0.22040333,156.9789865,8.06442913,55.68595663,111.5533085,738.8467802,30.48682512,189.0588333,21.45417561,862.750673,618.3290135,1506.964944,1082.3065,0.149721418,1.52172476,9.499454958,369.0253198,213.96,696.8294691,437.4488415
Montenegro,1992,0.855817659,0.223262512,159.7285854,8.036309802,55.9752742,114.2552584,737.2668905,31.06888352,196.6289683,22.1863264,882.6751142,632.3991552,1537.651017,1103.089995,0.15233974,1.516477957,9.669287877,376.3602176,218.58,699.9995117,448.3538944
Montenegro,1993,0.868203927,0.229521699,163.3555807,7.998278292,56.22726938,118.3313047,742.7138175,31.41225073,213.3760213,22.88082275,909.2454401,654.151673,1577.176912,1138.22272,0.155373273,1.511433225,9.877818804,387.0485977,225.68,681.8900011,465.1083106
Montenegro,1994,0.885961911,0.237186044,168.8265212,7.977580651,56.07090105,122.9103252,748.6694082,32.26662973,225.7923142,24.02650398,940.5022025,685.9873981,1622.438528,1178.54093,0.159181823,1.507801188,10.08256924,398.6346192,231.83,662.4530372,484.5801384
Montenegro,1995,0.875654056,0.236306275,174.0394861,7.460329638,52.68578508,127.935121,757.575176,33.10260167,241.743884,25.15881564,980.2195019,715.5309755,1680.891843,1218.318959,0.165972623,1.408629328,10.37939147,410.876141,238.92,649.1644284,505.185396
Montenegro,1996,0.868189363,0.233576716,178.2529069,7.355494022,51.78626325,135.0244541,769.3067332,34.0410596,252.9219982,26.39846921,1027.535363,748.450219,1744.269639,1263.103774,0.177976154,1.379947699,10.70466002,424.4702831,248.38,637.4348245,527.154125
Montenegro,1997,0.851409707,0.226875004,184.6061639,7.208764948,50.09965737,145.8051775,789.6100315,35.49837684,263.7707938,27.5031931,1089.453153,789.2902301,1821.256033,1323.346916,0.187980757,1.334403994,11.0881467,441.6981783,259.33,630.0080513,554.4478883
Montenegro,1998,0.819161436,0.214366557,184.4675114,7.021214026,48.30027824,155.6297703,796.6056269,36.71972858,267.1141288,28.11327908,1133.520569,817.7159983,1863.444384,1365.617675,0.195000649,1.280235363,11.29358084,449.3556328,267.14,610.8314035,571.4693568
Montenegro,1999,0.781012231,0.201425159,185.0492335,6.811943263,46.78060341,164.3547904,794.7230579,37.79507083,274.3578646,28.45131303,1163.772413,835.7121078,1882.998937,1397.572989,0.201534084,1.221222395,11.41791061,453.4676682,270.66,579.092152,581.9952212
Montenegro,2000,0.759927698,0.1916212,183.0050756,6.633173183,45.36492111,171.3938662,783.773904,38.42158338,271.1502202,28.9862712,1190.644261,851.0185866,1903.317656,1419.75971,0.203588918,1.172475669,11.54718199,454.3575732,273.58,553.0557424,588.2203741
Montenegro,2001,0.725408112,0.177634995,181.1142574,6.209021265,44.39602663,177.8234186,767.5079619,38.99417828,264.6752996,29.85108958,1217.154453,865.0960172,1928.687886,1443.09231,0.198099026,1.080120595,11.61638672,456.9418498,278.04,531.0833334,593.7203439
Montenegro,2002,0.669061231,0.158341533,178.5562443,5.517057479,40.96189293,184.866388,742.1125853,39.1694316,258.6093377,30.02433102,1249.305085,878.4475224,1961.855204,1465.032292,0.184610717,0.93960228,11.72470019,460.0600703,283.71,513.5740887,600.3606545
Montenegro,2003,0.611430163,0.139384414,177.1301753,4.887925078,37.91688466,192.8187865,719.5712959,40.07865167,253.5229028,30.08268072,1284.516923,891.6407089,2002.356327,1497.155378,0.175308445,0.806168092,11.85641552,465.8186748,290.89,499.4978976,609.6321847
Montenegro,2004,0.551402356,0.12097273,176.8187184,4.160276817,34.71666264,199.164627,699.9153301,40.72945615,256.4047529,29.99634794,1310.705856,900.0099482,2033.392252,1521.742259,0.164844444,0.660141877,11.94396213,469.6971754,295.08,498.4885114,615.9039429
Montenegro,2005,0.508569458,0.107664751,176.3184146,3.654885722,33.11587191,206.525151,701.549127,41.12888873,253.3939316,29.92499833,1350.194247,913.7302988,2088.263716,1555.447584,0.152319784,0.55725112,12.13949786,477.1806848,303.08,504.3569453,627.8976879
Montenegro,2006,0.474613266,0.096560758,175.3855594,3.225780848,31.21785646,210.5330902,713.2121621,41.09423667,244.0038641,29.38120114,1364.641011,916.0363647,2101.529506,1577.291706,0.136609449,0.471299926,12.26460153,480.0710199,306.91,501.5757496,630.0921724
Montenegro,2007,0.446233133,0.086666239,170.9543577,2.833743409,28.31386596,211.3349598,722.3475585,40.4608647,222.0635079,28.66684916,1356.970419,905.9886131,2078.852549,1577.931701,0.125059076,0.397239615,12.29317981,475.0100992,306.26,490.7841921,620.0136709
Montenegro,2008,0.435356643,0.080428282,167.9719456,2.64907174,26.38972355,211.9022993,736.5658565,40.25111983,200.436016,27.89885868,1350.375368,897.1736391,2056.660411,1578.919931,0.115657392,0.361137004,12.3188263,470.4468959,304.67,480.7837182,609.5492121
Montenegro,2009,0.424669499,0.075130564,162.8552717,2.460434858,24.05136216,210.2657137,746.6342375,40.05550357,191.9628736,27.4333617,1329.616623,888.7223166,2013.124855,1575.263559,0.104805249,0.325031477,12.24727037,461.9207173,301.22,464.7752156,596.9474871
Montenegro,2010,0.410467922,0.069661618,160.8835957,2.270674084,22.20429641,209.3782478,757.9560219,40.32752759,180.639746,26.91923178,1326.616876,883.0747757,1995.749803,1573.39184,0.096810459,0.289346367,12.39014162,457.3917308,298.68,456.2745623,588.8125159
Montenegro,2011,0.387752044,0.063086756,158.7557238,1.883670443,18.03142607,211.5022164,771.5677484,40.66707668,173.354116,26.71745296,1351.092475,889.6011021,2022.179066,1589.164892,0.09427244,0.222426638,12.64645636,469.2375901,312.75,457.9492495,591.3810522
Montenegro,2012,0.384104612,0.060140579,165.5638372,1.740246299,16.59670636,213.9551541,784.531218,41.15079694,169.8615291,26.9222099,1383.605131,903.2901428,2059.010733,1604.235124,0.090872975,0.196063448,12.91360013,466.2770094,303,460.2343137,596.9949768
Montenegro,2013,0.3793873,0.057201409,170.3218781,1.61917011,15.25052704,217.3424493,810.1173966,42.36135999,168.1942171,26.88538737,1418.205477,922.0231513,2094.515645,1639.006505,0.089151122,0.173033362,14.51501224,467.6816448,299.68,465.1316625,605.5079422
Montenegro,2014,0.372215981,0.054773172,170.5878598,1.56868807,14.40552694,218.5389287,823.5657107,42.99520169,167.7884148,26.68568282,1438.549816,933.5001834,2108.488403,1660.427106,0.088209039,0.163623428,13.45975692,463.7194065,295.45,465.7120124,608.6966323
Montenegro,2015,0.355066197,0.051069844,168.5777251,1.35379899,11.55054926,220.3195023,838.2059008,43.41969766,167.1042327,26.70014216,1470.280705,952.39781,2138.964562,1683.590314,0.084032421,0.128642024,13.74294159,472.9193588,306.74,469.3210762,617.8938543
Montenegro,2016,0.351607977,0.049562645,171.1942235,1.355127618,11.33788184,220.5669493,851.3351565,43.85616841,166.2625535,26.37244982,1491.860158,965.0794125,2165.318644,1702.120472,0.079753365,0.124455485,13.92932935,466.8162524,298,477.853596,622.7231894
Montenegro,2017,0.350340541,0.048509098,169.4593057,1.330805916,10.95453825,220.3764565,862.9439106,44.42851544,165.5762037,26.2211702,1510.860508,977.8797889,2188.70146,1723.68107,0.076820755,0.118981937,14.10183482,469.7841388,302.73,485.3248695,627.3285207
Netherlands,1990,1.888316819,1.521233539,144.7176333,60.39416947,462.4741631,2889.359465,3695.317765,315.0906677,4034.539389,688.3309667,22197.18199,10722.09497,26861.04297,35284.63091,4.662206796,2.005477316,709.2701269,8071.420553,8036.1,3020.64774,7816.557226
Netherlands,1991,2.030440194,1.568337091,135.740676,64.2693273,437.2317989,2828.114076,3598.378262,334.217428,3942.502395,723.3572727,22181.83936,10825.7401,26591.36068,34959.35405,4.010724064,1.82665528,714.1226175,8036.810915,8012.45,3036.495364,7702.104403
Netherlands,1992,2.038216896,1.585543612,126.1813436,69.83175528,414.2444383,2779.727741,3557.68754,352.642154,3886.473748,827.9999103,22177.25069,10910.89201,26754.92917,34724.70383,4.814047618,1.663566931,724.6869666,8028.746338,8016.07,3072.57857,7614.447996
Netherlands,1993,2.174165299,1.712573497,125.4419114,78.45329237,405.9585115,2850.973601,3595.288143,375.6370157,3989.48529,862.0556884,22901.68551,11326.88408,27920.08898,35681.90211,4.904939455,1.650176617,743.9434842,8365.89057,8361.84,3222.845132,7813.315908
Netherlands,1994,2.368007893,1.895992141,116.7608916,81.77482218,377.9548649,2749.874891,3546.178682,383.4597292,3869.006808,868.2618159,22412.52633,11187.9003,27597.85962,34742.58845,4.367241394,1.552973756,742.4500622,8188.979257,8192.89,3205.936725,7574.013885
Netherlands,1995,2.510773083,2.048936579,109.9032803,84.0967496,365.1191632,2725.85594,3577.587594,395.1866577,3850.932072,857.4050639,22290.13229,11180.81211,27800.17991,34637.21404,4.562647445,1.544551899,750.0002731,8231.265494,8246.12,3252.294332,7491.667118
Netherlands,1996,2.963927215,2.471578684,104.5177365,94.21903954,370.7811113,2715.366237,3751.150655,416.5054864,3873.343723,750.9075469,22353.75586,11291.91354,28170.46191,34854.51849,5.674938709,1.673243009,768.4432184,8313.667256,8337.02,3327.246489,7454.096304
Netherlands,1997,2.997099857,2.559332449,99.02801177,99.47914006,347.8660702,2647.333549,3789.817453,427.1596456,3802.571562,612.8821884,22012.72182,11185.34196,27943.45524,34224.6833,5.0229231,1.621354788,767.0339249,8219.425937,8248.23,3349.30278,7265.415602
Netherlands,1998,3.209762911,2.806336276,92.83403013,109.6590327,356.6057659,2610.742855,3877.425672,441.0354752,3771.378572,566.0221314,21881.45436,11166.55995,27931.14765,33999.34101,6.225802584,1.740166841,778.5836229,8221.270274,8258.61,3395.151433,7157.960763
Netherlands,1999,3.594775635,3.207133992,92.34373267,124.4184026,367.5955341,2614.392813,4052.91319,467.6625956,3802.536998,579.8328304,22274.44427,11399.84256,28479.61982,34281.98651,5.463002391,1.823880668,830.348963,8363.797112,8404.4,3517.137268,7213.687794
Netherlands,2000,3.874765834,3.506266804,86.56220441,130.6364347,368.9452813,2563.821494,4105.140766,491.785863,3775.308579,568.2744624,22315.64054,11453.76735,28339.26181,33965.6591,5.582289693,1.907230126,865.0633421,8351.057393,8398.15,3552.570443,7144.588525
Netherlands,2001,4.277050001,3.924690159,80.42236465,132.0874242,368.1849789,2464.86657,4229.434689,513.9335831,3716.099159,564.9556316,22258.8012,11426.672,27528.80325,33539.54461,4.821188526,1.965308203,909.8708892,8232.152625,8284.02,3522.613695,6943.226231
Netherlands,2002,4.984132756,4.143906578,76.10161864,137.7242639,350.1178282,2375.79891,4309.830806,530.4941292,3695.09439,534.1905924,22242.39963,11458.65437,26957.79195,33211.86499,5.335824522,1.865659722,942.1407392,8175.682156,8232.35,3510.930773,6805.678097
Netherlands,2003,5.638417235,4.625404105,69.20294589,137.2386655,325.61421,2281.017857,4414.834324,547.1301489,3657.180315,526.4765014,21969.65206,11394.41838,26235.56822,32801.85091,3.615004319,1.799004294,971.4513844,8071.393212,8135.63,3474.634746,6601.456246
Netherlands,2004,6.128616601,4.942311345,62.0188815,135.3606267,301.0290342,2133.92231,4398.524967,550.7276799,3529.037064,507.3864551,21144.83692,11037.44152,24839.03564,31637.29479,3.660445073,1.71584952,975.1629449,7737.444564,7805.35,3337.572709,6199.018102
Netherlands,2005,6.634665375,5.254043285,56.92686037,132.5387072,304.4588698,2031.66167,4355.901218,544.1087977,3402.95054,484.6153722,20535.10254,10756.55816,23820.39837,30661.32454,3.975585769,1.831573642,1007.091483,7529.601918,7603.17,3231.261416,5877.826065
Netherlands,2006,7.082916754,5.518658234,51.80300819,129.77926,277.2031472,1957.823228,4394.313451,550.9706343,3308.025395,442.790143,20070.54531,10557.7334,22971.13898,30110.80069,3.761060064,1.686555155,1043.696169,7354.946171,7433.64,3156.187603,5595.02023
Netherlands,2007,7.505812038,5.767268315,46.65800941,127.8364,256.9036338,1890.213565,4405.761026,560.0782169,3202.213971,459.3174256,19611.11579,10373.79515,22177.55023,29536.66253,2.855854612,1.563076407,1076.815697,7185.394672,7269,3070.749189,5328.440058
Netherlands,2008,8.093372305,6.114074662,43.24765051,128.6750032,249.2681853,1878.526743,4515.483797,586.0449096,3172.890389,450.5471659,19698.91022,10465.28023,22052.06217,29652.52729,2.637745895,1.553369547,1145.256646,7220.803311,7310.64,3067.517842,5249.268768
Netherlands,2009,8.144378478,6.063569498,39.79430474,125.9379218,248.188262,1831.294195,4558.380302,596.6622807,3108.498176,459.3846539,19415.13913,10363.15667,21515.51285,29293.79955,2.563935887,1.557093426,1197.090026,7130.066367,7224.37,3043.024453,5058.915594
Netherlands,2010,8.410113292,6.156108335,36.62516149,123.464737,240.4021764,1802.91732,4649.982109,604.7815539,3081.540019,442.9907795,19374.01748,10403.4046,21337.4305,29275.63461,1.78328504,1.530386543,1258.677187,7119.05161,7219.22,3054.789302,4962.463784
Netherlands,2011,8.658001876,6.218939403,34.6461273,119.869531,224.8164068,1781.073958,4754.741471,632.0982503,3060.23467,460.7257348,19492.71361,10521.82018,21431.68122,29251.04973,1.715410142,1.409522317,1344.983527,7060.179603,7164.37,3082.678071,4923.894913
Netherlands,2012,8.706514023,6.163270227,34.62444096,113.2486941,227.4541611,1776.256378,4953.853655,661.7588528,3088.906933,448.6625413,19794.15623,10729.23089,21720.94641,29545.47273,1.981656745,1.366848857,1445.096957,6837.626932,6939.49,3124.039455,4935.008075
Netherlands,2013,8.198754253,5.69867867,33.30406162,102.5856908,225.7792535,1737.535987,5100.296629,677.972512,3068.000218,441.7762383,19803.4155,10796.23553,21698.27231,29346.30932,1.815774381,1.248880258,1512.779499,6567.035418,6667.02,3107.261504,4874.616429
Netherlands,2014,8.000233893,5.471053628,30.57099459,92.30851958,221.8278761,1685.443035,5165.047901,687.1620049,3005.265246,439.8700471,19688.30466,10800.18135,21554.80224,28863.65395,1.745620997,1.17009853,1569.201686,6392.486432,6492.76,3054.938282,4792.477367
Netherlands,2015,8.046950967,5.434583887,30.84688201,86.11147753,209.1703278,1720.494267,5450.499737,728.6357662,3078.995515,450.5403824,20328.31099,11191.99763,22278.70149,29630.24043,1.752898245,1.084209311,1678.693079,6627.704352,6735.48,3112.173429,4929.612826
Netherlands,2016,8.219005097,5.492205592,31.12492785,83.36223826,215.2842683,1748.080274,5709.081142,766.9629035,3142.999671,469.1316735,20924.29798,11569.8727,22919.17426,30260.96156,1.953851872,1.117318675,1773.416321,6541.384326,6647.75,3204.59946,5062.594164
Netherlands,2017,8.141680716,5.381881905,30.81921894,91.83605338,209.7482536,1783.052935,5852.285326,777.229903,3186.386343,462.0344666,21353.55925,11861.4315,23499.83585,30790.92606,1.928514934,1.048549532,1753.439058,6713.653507,6824.72,3285.571704,5199.904768
Norway,1990,2.719152175,2.315539734,123.3564656,8.435454183,108.6788138,963.3231885,-720.2048476,177.8586863,1810.486482,193.6307636,7762.688536,3683.022128,12599.99336,8806.148086,0.817692987,0.664600687,419.3226723,1952.856884,1839.37,1649.969057,3564.959141
Norway,1991,2.530769808,2.068267465,116.3000793,7.812821683,101.6140793,928.1139654,-718.8884701,193.4249107,1771.255467,198.5164815,7714.445233,3628.943508,12388.7317,8650.384708,1.131174132,0.586557441,394.6999265,1929.710766,1823.72,1619.041708,3485.661428
Norway,1992,2.525909932,2.082282958,109.9834579,7.178149142,93.62283636,908.2617691,-699.7597642,212.3368898,1757.835807,209.6826719,7770.565713,3628.670108,12359.28599,8632.687328,0.98731966,0.525924401,397.5224763,1934.14294,1835.2,1614.786684,3457.309113
Norway,1993,2.541688414,2.124705337,102.9184007,6.524103027,85.47172515,876.4608814,-673.7800102,223.4282123,1717.997843,213.6068322,7728.566849,3578.301937,12165.30229,8519.230587,0.705293858,0.46638001,403.9639153,1910.407819,1819.21,1591.44678,3377.324697
Norway,1994,2.599648666,2.218554347,94.31384562,6.15592022,80.70635194,833.3383254,-615.9585883,241.8609442,1656.575257,206.3540543,7568.802826,3501.061907,11805.30395,8326.885531,0.30643072,0.433768342,402.1624973,1851.887798,1769.67,1547.630216,3258.389109
Norway,1995,2.704703181,2.365374449,87.29263159,5.75244301,71.41721982,806.6289884,-565.750011,270.0258849,1616.306275,202.9237723,7517.841458,3463.776286,11611.90104,8286.39934,0.781877803,0.369604006,407.5753668,1824.666132,1750.25,1537.235569,3189.777182
Norway,1996,2.840490278,2.540556417,81.26594905,5.67749033,68.39838359,760.7450042,-512.3823727,302.431519,1549.118729,208.2243144,7380.828377,3377.949166,11307.31731,8093.39479,0.386857812,0.357356003,448.4990447,1782.016751,1714.45,1498.461197,3077.396192
Norway,1997,2.82415163,2.580477682,76.40917985,5.978131448,65.87963952,731.8220963,-475.060965,331.2695323,1492.043344,183.1006653,7322.62151,3341.394759,11033.97568,8010.993237,0.486934136,0.351314067,454.5882296,1764.648095,1702.7,1477.218207,3002.216497
Norway,1998,2.832584902,2.646168039,72.35811944,6.178715318,62.64043016,718.8011419,-418.0212418,380.9003898,1465.45956,183.3907964,7336.820326,3360.993387,10929.76345,8097.721025,0.86419439,0.336558144,466.4291388,1775.839278,1718.99,1480.78418,2983.380875
Norway,1999,3.021166159,2.880414319,67.81814878,6.605673871,63.01045899,691.297142,-342.7717768,399.2208008,1406.110536,165.1625207,7211.97105,3313.558708,10592.61351,8018.894221,1.047503933,0.356413459,482.7870373,1750.230498,1698.72,1445.366569,2889.897511
Norway,2000,3.147234242,3.041873686,63.64532877,7.298046428,60.00476654,670.7037198,-254.6721531,443.738472,1350.853187,163.0749533,7140.570315,3296.580509,10309.55911,8013.486,0.675202099,0.345466413,484.3991144,1730.423102,1683.78,1417.566638,2815.189299
Norway,2001,3.272718413,3.199194304,59.7224765,8.190428143,56.94531145,638.4027039,-164.9622565,452.5531531,1281.76523,158.851836,7038.768952,3249.084759,9930.524322,7906.435432,0.805094106,0.330235201,481.1139577,1696.508776,1654.17,1373.484088,2706.15297
Norway,2002,3.833257795,3.371235961,56.3660802,9.151938618,54.60926356,612.7933155,-62.97433901,435.4920869,1230.451808,157.4151848,6995.176652,3232.489528,9628.134536,7869.156632,0.789020198,0.324875608,478.3073095,1671.814297,1633.41,1338.004046,2621.918287
Norway,2003,4.243936642,3.66375227,50.3836339,10.1877849,53.45965809,566.5696953,66.01454326,408.9603852,1142.479374,158.7211259,6733.820921,3126.779984,9012.516266,7606.447558,1.092929263,0.314024708,463.0078418,1585.63215,1553.16,1259.741449,2447.841674
Norway,2004,4.573223308,3.873330699,45.59718732,11.13933603,50.25593254,533.1952401,186.9995862,408.2775506,1079.998225,158.5779674,6546.909998,3069.065754,8540.425525,7473.846433,0.272569295,0.292892467,450.6175748,1523.67002,1496.14,1203.735799,2312.522693
Norway,2005,5.251026639,4.364147284,41.96971751,13.05594511,49.67898902,510.2082363,258.4836855,397.315097,1019.75508,157.8424409,6405.934077,3034.93331,8143.490409,7364.455678,0.659282793,0.301182633,434.89572,1485.080811,1461.52,1155.774552,2197.997068
